id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
122,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:15:00,05h 45m,2024-12-20 02:00:00,4.2,1811.61,17
123,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:15:00,05h 30m,2024-12-20 01:45:00,4.5,799.00,12
124,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 20:15:00,05h 25m,2024-12-20 01:40:00,4.3,597.00,32
125,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:45:00,05h 20m,2024-12-20 02:05:00,4.7,454.00,16
126,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:30:00,05h 15m,2024-12-20 02:45:00,4.5,814.00,6
127,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:00:00,04h 50m,2024-12-20 03:50:00,4.6,638.00,5
128,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),2024-12-19 21:00:00,06h 00m,2024-12-20 03:00:00,3.3,629.00,38
129,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,A/C Sleeper (2+1),2024-12-19 21:35:00,05h 25m,2024-12-20 03:00:00,4.8,630.00,4
130,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 20:30:00,05h 00m,2024-12-20 01:30:00,4.7,599.00,18
131,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RS YADAV SMART BUS,AC Seater (2+2),2024-12-19 20:30:00,04h 29m,2024-12-20 00:59:00,4.4,699.00,42
132,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:45:00,04h 45m,2024-12-20 02:30:00,5.0,791.00,1
133,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:30:00,05h 20m,2024-12-20 01:50:00,4.5,849.00,20
134,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:55:00,04h 20m,2024-12-20 04:15:00,3.7,763.00,32
135,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,04h 40m,2024-12-20 01:10:00,3.0,684.00,5
136,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-12-19 21:00:00,05h 30m,2024-12-20 02:30:00,4.3,675.00,22
137,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:00:00,04h 20m,2024-12-20 01:20:00,5.0,600.00,8
138,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:00:00,05h 20m,2024-12-20 02:20:00,4.6,740.00,13
139,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-12-19 21:00:00,06h 25m,2024-12-20 03:25:00,4.5,719.00,8
140,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:00:00,05h 00m,2024-12-20 02:00:00,4.5,499.00,8
141,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 22:35:00,05h 10m,2024-12-20 03:45:00,4.6,452.00,12
142,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lucky Bus Service,Volvo A/C Sleeper (2+2),2024-12-19 17:30:00,06h 15m,2024-12-19 23:45:00,3.7,1034.00,30
143,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:00:00,05h 45m,2024-12-20 02:45:00,3.2,700.00,14
144,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 22:35:00,05h 45m,2024-12-20 04:20:00,4.7,782.00,11
145,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Bharat Benz A/C Sleeper (2+1),2024-12-19 21:00:00,06h 55m,2024-12-20 03:55:00,4.2,722.32,8
146,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:00:00,05h 30m,2024-12-20 00:30:00,3.9,919.00,5
147,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:10:00,04h 40m,2024-12-20 01:50:00,3.6,500.00,30
148,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:15:00,05h 35m,2024-12-20 02:50:00,4.2,722.32,19
149,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:20:00,04h 40m,2024-12-20 02:00:00,4.5,618.00,11
150,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:45:00,05h 05m,2024-12-20 02:50:00,4.8,464.00,8
151,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:20:00,07h 05m,2024-12-20 04:25:00,4.8,675.00,10
152,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:20:00,06h 55m,2024-12-20 04:15:00,4.5,684.00,10
153,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 21:25:00,06h 00m,2024-12-20 03:25:00,3.6,700.00,33
154,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,04h 45m,2024-12-20 02:15:00,3.3,809.00,15
155,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-12-19 21:30:00,05h 29m,2024-12-20 02:59:00,3.9,599.00,24
156,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),2024-12-19 21:20:00,04h 30m,2024-12-20 01:50:00,3.3,989.00,13
157,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:30:00,04h 29m,2024-12-20 01:59:00,4.1,550.00,1
158,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:30:00,04h 55m,2024-12-20 02:25:00,4.6,699.00,21
159,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),2024-12-19 21:30:00,05h 30m,2024-12-20 03:00:00,4.1,550.00,8
160,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RS YADAV SMART BUS,AC Seater (2+2),2024-12-19 21:30:00,04h 39m,2024-12-20 02:09:00,4.4,799.00,34
161,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,06h 20m,2024-12-20 03:50:00,4.4,1811.61,6
162,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),2024-12-19 22:00:00,05h 30m,2024-12-20 03:30:00,3.5,899.00,18
163,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),2024-12-19 21:40:00,05h 40m,2024-12-20 03:20:00,3.1,400.00,25
164,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:45:00,04h 30m,2024-12-20 02:15:00,3.5,674.00,13
165,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 21:45:00,04h 30m,2024-12-20 02:15:00,5.0,551.00,12
166,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),2024-12-19 21:50:00,05h 10m,2024-12-20 03:00:00,4.4,744.00,26
167,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:45:00,05h 50m,2024-12-20 04:35:00,4.7,454.00,9
168,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 21:55:00,05h 20m,2024-12-20 03:15:00,4.6,499.00,20
169,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 22:00:00,05h 10m,2024-12-20 03:10:00,4.6,699.00,15
170,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater/Sleeper (2+1),2024-12-19 22:00:00,05h 15m,2024-12-20 03:15:00,3.9,476.00,36
171,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:55:00,04h 30m,2024-12-20 04:25:00,3.9,889.00,30
172,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-12-19 22:00:00,05h 40m,2024-12-20 03:40:00,4.3,519.00,35
173,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-12-19 22:00:00,07h 05m,2024-12-20 05:05:00,3.5,619.00,13
174,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,05h 00m,2024-12-20 03:00:00,4.5,599.00,24
175,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 22:00:00,04h 42m,2024-12-20 02:42:00,4.6,820.00,23
176,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel Point,A/C Seater / Sleeper (2+2),2024-12-19 22:00:00,05h 45m,2024-12-20 03:45:00,3.0,542.00,38
177,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),2024-12-19 22:10:00,06h 15m,2024-12-20 04:25:00,4.2,1400.89,14
178,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 22:25:00,05h 00m,2024-12-20 03:25:00,4.3,697.00,38
179,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-12-19 22:30:00,05h 00m,2024-12-20 03:30:00,4.5,699.00,19
180,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 22:30:00,04h 40m,2024-12-20 03:10:00,4.1,550.00,3
181,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,AC Seater (2+2),2024-12-19 22:30:00,05h 30m,2024-12-20 04:00:00,4.2,1106.25,2
182,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 22:40:00,05h 10m,2024-12-20 03:50:00,4.8,799.00,14
183,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-12-19 22:40:00,04h 10m,2024-12-20 02:50:00,4.3,599.00,33
184,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 22:50:00,05h 00m,2024-12-20 03:50:00,4.6,599.00,24
185,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 22:50:00,05h 25m,2024-12-20 04:15:00,4.5,699.00,24
186,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 23:00:00,05h 55m,2024-12-20 04:55:00,4.6,855.00,6
187,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,VE A/C Sleeper (2+1),2024-12-19 23:00:00,04h 55m,2024-12-20 03:55:00,4.4,675.00,28
188,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-12-19 23:00:00,05h 35m,2024-12-20 04:35:00,4.1,386.00,20
189,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 23:00:00,05h 45m,2024-12-20 04:45:00,4.6,855.00,6
190,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),2024-12-19 23:20:00,05h 40m,2024-12-20 05:00:00,3.2,590.00,49
191,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:20:00,05h 45m,2024-12-20 05:05:00,4.6,630.00,34
192,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:20:00,05h 00m,2024-12-20 04:20:00,3.2,500.00,25
193,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:20:00,05h 30m,2024-12-20 04:50:00,4.1,630.00,34
194,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 22:00:00,05h 00m,2024-12-20 03:00:00,3.4,1399.00,49
195,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-12-19 23:25:00,04h 50m,2024-12-20 04:15:00,4.3,599.00,40
196,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-12-19 23:25:00,05h 15m,2024-12-20 04:40:00,3.9,699.00,40
197,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 30m,2024-12-20 05:00:00,4.3,656.00,41
198,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 45m,2024-12-20 05:15:00,4.6,590.00,33
199,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 05m,2024-12-20 04:35:00,4.9,799.00,23
200,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 23:30:00,05h 10m,2024-12-20 04:40:00,4.4,675.00,31
201,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 30m,2024-12-20 05:00:00,4.1,590.00,33
202,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 00m,2024-12-20 04:30:00,4.1,550.00,2
203,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,05h 00m,2024-12-20 04:30:00,4.6,699.00,23
204,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 23:40:00,05h 30m,2024-12-20 05:10:00,4.3,675.00,26
205,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels Pvt Ltd,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 23:40:00,05h 19m,2024-12-20 04:59:00,4.9,550.00,5
206,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater/Sleeper (2+1),2024-12-19 23:55:00,05h 15m,2024-12-20 05:10:00,4.3,476.00,29
207,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-12-19 17:00:00,06h 00m,2024-12-19 23:00:00,1.0,495.00,38
208,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:30:00,05h 15m,2024-12-20 00:45:00,3.9,1094.00,29
209,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 17:20:00,05h 30m,2024-12-19 22:50:00,2.6,360.00,7
210,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),2024-12-19 17:35:00,05h 25m,2024-12-19 23:00:00,2.8,719.00,20
211,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Perfect Holiday,A/C Seater / Sleeper (2+2),2024-12-19 17:50:00,05h 50m,2024-12-19 23:40:00,2.5,719.00,35
212,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),2024-12-19 18:15:00,06h 45m,2024-12-20 01:00:00,2.9,809.00,20
213,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:45:00,07h 05m,2024-12-20 01:50:00,2.3,719.00,32
214,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 19:30:00,06h 00m,2024-12-20 01:30:00,2.6,494.00,26
215,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 20:15:00,05h 05m,2024-12-20 01:20:00,0.0,496.00,31
216,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:30:00,05h 00m,2024-12-20 01:30:00,2.6,539.00,21
217,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),2024-12-19 21:15:00,05h 30m,2024-12-20 02:45:00,2.8,400.00,38
218,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-12-19 22:45:00,04h 30m,2024-12-20 03:15:00,1.5,629.00,43
219,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:00:00,05h 15m,2024-12-20 04:15:00,2.6,513.00,23
220,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,06h 35m,2024-12-20 04:05:00,2.3,899.00,14
221,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:00:00,05h 15m,2024-12-20 01:15:00,3.9,1094.00,9
222,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SWAGATAM TOUR HOLIDAY,A/C Sleeper (2+2),2024-12-19 18:45:00,05h 14m,2024-12-19 23:59:00,2.8,3999.00,42
223,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 20:30:00,04h 50m,2024-12-20 01:20:00,4.1,1100.00,17
224,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-12-19 19:30:00,04h 29m,2024-12-19 23:59:00,2.8,719.00,33
225,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 19:30:00,05h 20m,2024-12-20 00:50:00,2.3,864.00,12
226,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Maheshwaram Travels,A/C Seater / Sleeper (2+2),2024-12-19 19:40:00,05h 30m,2024-12-20 01:10:00,1.4,526.00,29
227,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 19:40:00,06h 20m,2024-12-20 02:00:00,2.6,760.00,8
228,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:00:00,05h 20m,2024-12-20 01:20:00,2.8,570.00,18
229,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),2024-12-19 21:00:00,06h 00m,2024-12-20 03:00:00,2.4,699.00,29
230,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),2024-12-19 22:25:00,05h 25m,2024-12-20 03:50:00,2.8,649.00,32
231,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,A/C Seater / Sleeper (2+2),2024-12-19 23:35:00,06h 10m,2024-12-20 05:45:00,2.7,832.00,33
232,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),2024-12-19 23:40:00,05h 25m,2024-12-20 05:05:00,2.8,447.00,11
233,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:00:00,06h 15m,2024-12-20 00:15:00,3.2,1173.00,9
234,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-12-19 18:30:00,05h 28m,2024-12-19 23:58:00,4.7,889.00,7
235,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-12-19 18:30:00,05h 20m,2024-12-19 23:50:00,4.3,909.00,9
236,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-12-19 18:30:00,05h 35m,2024-12-20 00:05:00,3.6,903.00,2
237,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:15:00,05h 15m,2024-12-20 00:30:00,3.9,1094.00,12
238,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:30:00,05h 30m,2024-12-20 01:00:00,3.2,1273.00,9
239,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),2024-12-19 19:30:00,03h 21m,2024-12-19 22:51:00,3.2,1299.00,26
