id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
1087,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 02:04,05h 01m,06-08-2024 07:05,2.9,1619,16
1088,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 533,Ordinary 3+2 Non AC Seater,06-08-2024 07:20,08h 00m,06-08-2024 15:20,3.7,332,37
1089,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 513,Ordinary 3+2 Non AC Seater,06-08-2024 10:30,06h 30m,06-08-2024 17:00,3.2,332,27
1090,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 514,Ordinary 3+2 Non AC Seater,06-08-2024 11:30,07h 45m,06-08-2024 19:15,3.7,332,36
1091,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 6754,A/C Executive (2+3),06-08-2024 12:00,06h 40m,06-08-2024 18:40,2.7,442,44
1092,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 568,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,09h 45m,07-08-2024 07:15,2.5,332,39
1093,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 580,Ordinary 3+2 Non AC Seater,06-08-2024 22:45,07h 15m,07-08-2024 06:00,4.6,332,37
1094,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 23:20,06h 40m,07-08-2024 06:00,3.8,632,34
1095,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 906,Ordinary 3+2 Non AC Seater,06-08-2024 06:00,12h 15m,06-08-2024 18:15,3.8,630,37
1096,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1138,Ordinary 3+2 Non AC Seater,06-08-2024 07:40,12h 35m,06-08-2024 20:15,3.8,630,37
1097,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 923,Ordinary 3+2 Non AC Seater,06-08-2024 08:00,12h 00m,06-08-2024 20:00,4.8,630,37
1098,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 967,Ordinary 3+2 Non AC Seater,06-08-2024 15:00,12h 15m,07-08-2024 03:15,1.4,630,37
1099,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 653,A/C Executive (2+3),06-08-2024 17:05,12h 25m,07-08-2024 05:30,2.4,770,44
1100,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1104,Ordinary 3+2 Non AC Seater,06-08-2024 17:20,12h 10m,07-08-2024 05:30,3.8,630,37
1101,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 18:30,10h 45m,07-08-2024 05:15,4.6,1158,34
1102,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,06-08-2024 18:45,11h 15m,07-08-2024 06:00,3.1,709,27
1103,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,06-08-2024 19:00,10h 40m,07-08-2024 05:40,4.5,688,27
1104,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 951,Ordinary 3+2 Non AC Seater,06-08-2024 19:25,11h 20m,07-08-2024 06:45,2.2,630,37
1105,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,06-08-2024 19:35,11h 45m,07-08-2024 07:20,4.2,688,27
1106,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,06-08-2024 21:00,10h 45m,07-08-2024 07:45,3.8,650,37
1107,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,10h 40m,07-08-2024 08:10,3.9,630,31
1108,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1103,A/C Executive (2+3),06-08-2024 21:55,09h 35m,07-08-2024 07:30,3.8,750,42
1109,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1116,A/C Executive (2+3),06-08-2024 22:35,10h 25m,07-08-2024 09:00,4.3,780,34
1110,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 19:45,09h 45m,07-08-2024 05:30,4.9,585,30
1111,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 20:20,09h 25m,07-08-2024 05:45,4.8,550,40
1112,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 21:10,09h 20m,07-08-2024 06:30,4.8,630,44
1113,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 22:30,10h 00m,07-08-2024 08:30,4.8,664,39
1114,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 21:45,08h 45m,07-08-2024 06:30,4.8,569,37
1115,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 19:10,10h 20m,07-08-2024 05:30,4.7,569,36
1116,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 22:15,09h 15m,07-08-2024 07:30,4.8,621,32
1117,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),06-08-2024 20:45,09h 35m,07-08-2024 06:20,4.6,569,34
1118,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:30,09h 00m,07-08-2024 05:30,4.7,800,39
1119,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 20:30,09h 30m,07-08-2024 06:00,4.9,630,31
1120,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:10,08h 55m,07-08-2024 05:05,4.6,563,29
1121,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,09h 30m,07-08-2024 07:30,4.6,854,39
1122,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 20:30,09h 30m,07-08-2024 06:00,4.5,854,48
1123,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:10,10h 10m,07-08-2024 06:20,4.5,600,33
1124,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:20,09h 30m,07-08-2024 06:50,3.5,495,31
1125,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),06-08-2024 22:05,08h 50m,07-08-2024 06:55,4.4,563,38
1126,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:40,09h 20m,07-08-2024 06:00,4.2,540,41
1127,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:45,09h 30m,07-08-2024 06:15,4.5,600,35
1128,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,08h 30m,07-08-2024 06:30,3.9,552,40
1129,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:45,09h 30m,07-08-2024 05:15,2.5,600,36
1130,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:00,09h 00m,07-08-2024 05:00,4.6,1350,36
1131,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:40,09h 30m,07-08-2024 05:10,3.9,630,33
1132,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:00,09h 15m,07-08-2024 07:15,2.9,1519,27
1133,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 6651,Ordinary 3+2 Non AC Seater,06-08-2024 05:30,11h 00m,06-08-2024 16:30,4.2,465,47
1134,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 887,Ordinary 3+2 Non AC Seater,06-08-2024 08:00,08h 30m,06-08-2024 16:30,4.8,463,37
1135,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 680,Ordinary 3+2 Non AC Seater,06-08-2024 18:18,10h 12m,07-08-2024 04:30,4.2,485,33
1136,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 763,Ordinary 3+2 Non AC Seater,06-08-2024 19:40,09h 20m,07-08-2024 05:00,4.7,463,37
1137,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:00,08h 30m,07-08-2024 04:30,4.7,912,34
1138,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 651,Ordinary 3+2 Non AC Seater,06-08-2024 20:14,08h 16m,07-08-2024 04:30,4.2,463,33
1139,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 750,A/C Executive (2+3),06-08-2024 20:30,09h 30m,07-08-2024 06:00,2.8,600,44
1140,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 1107,Ordinary 3+2 Non AC Seater,06-08-2024 20:30,07h 45m,07-08-2024 04:15,2.2,463,25
1141,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:15,07h 45m,07-08-2024 05:00,4.6,892,20
1142,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 506,Ordinary 3+2 Non AC Seater,06-08-2024 07:03,12h 57m,06-08-2024 20:00,3.9,643,37
1143,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 534,Ordinary 3+2 Non AC Seater,06-08-2024 18:05,11h 15m,07-08-2024 05:20,4.5,612,37
1144,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 541,Ordinary 3+2 Non AC Seater,06-08-2024 19:14,08h 56m,07-08-2024 04:10,4.6,575,35
1145,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 549,A/C Executive (2+3),06-08-2024 19:25,11h 20m,07-08-2024 06:45,2.8,701,43
1146,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 557,Ordinary 3+2 Non AC Seater,06-08-2024 20:15,10h 55m,07-08-2024 07:10,3.9,575,35
1147,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:35,10h 05m,07-08-2024 06:40,4.2,1078,32
1148,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 506,Ordinary 3+2 Non AC Seater,06-08-2024 07:03,12h 57m,06-08-2024 20:00,3.9,643,37
1149,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 534,Ordinary 3+2 Non AC Seater,06-08-2024 18:05,11h 15m,07-08-2024 05:20,4.5,612,37
1150,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 541,Ordinary 3+2 Non AC Seater,06-08-2024 19:14,08h 56m,07-08-2024 04:10,4.6,575,35
1151,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 549,A/C Executive (2+3),06-08-2024 19:25,11h 20m,07-08-2024 06:45,2.8,701,43
1152,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 557,Ordinary 3+2 Non AC Seater,06-08-2024 20:15,10h 55m,07-08-2024 07:10,3.9,575,35
1153,Delhi to Sarkaghat,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:35,10h 05m,07-08-2024 06:40,4.2,1078,32
1154,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 69,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 00:40,08h 50m,06-08-2024 09:30,4.6,892,35
1155,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 2100720,Ordinary 3+2 Non AC Seater,06-08-2024 05:00,09h 50m,06-08-2024 14:50,4.2,507,37
1156,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 06:45,09h 25m,06-08-2024 16:10,4.6,892,34
1157,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 592,A/C Executive (2+3),06-08-2024 08:05,10h 05m,06-08-2024 18:10,2.5,622,42
1158,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 129,Ordinary 3+2 Non AC Seater,06-08-2024 08:50,09h 50m,06-08-2024 18:40,2.5,507,37
1159,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 09:25,09h 05m,06-08-2024 18:30,4.6,892,34
1160,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 657,Ordinary 3+2 Non AC Seater,06-08-2024 11:00,11h 00m,06-08-2024 22:00,2.7,507,33
1161,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 515,Ordinary 3+2 Non AC Seater,06-08-2024 12:30,10h 20m,06-08-2024 22:50,4.2,507,35
1162,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 551,A/C Executive (2+3),06-08-2024 15:30,10h 00m,07-08-2024 01:30,3.5,622,42
1163,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 525,Ordinary 3+2 Non AC Seater,06-08-2024 16:50,10h 10m,07-08-2024 03:00,4.2,512,19
1164,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 532,Ordinary 3+2 Non AC Seater,06-08-2024 17:59,10h 16m,07-08-2024 04:15,2,512,27
1165,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 538,Ordinary 3+2 Non AC Seater,06-08-2024 18:31,10h 59m,07-08-2024 05:30,4,507,35
1166,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 19:35,09h 10m,07-08-2024 04:45,3.8,892,29
1167,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 301,Ordinary 3+2 Non AC Seater,06-08-2024 19:43,09h 47m,07-08-2024 05:30,4.2,507,27
1168,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 556,Ordinary 3+2 Non AC Seater,06-08-2024 20:10,09h 35m,07-08-2024 05:45,4.5,507,27
1169,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 591,A/C Executive (2+3),06-08-2024 21:00,11h 15m,07-08-2024 08:15,4.1,622,42
1170,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:02,09h 28m,07-08-2024 06:30,4.4,892,27
1171,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 570,Ordinary 3+2 Non AC Seater,06-08-2024 21:25,09h 20m,07-08-2024 06:45,3.6,507,37
1172,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:36,07h 54m,07-08-2024 05:30,3.9,867,30
1173,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 518,Ordinary 3+2 Non AC Seater,06-08-2024 21:58,09h 17m,07-08-2024 07:15,3.4,507,27
1174,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:00,09h 30m,07-08-2024 07:30,4.6,892,33
1175,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 579,Ordinary 3+2 Non AC Seater,06-08-2024 22:30,09h 45m,07-08-2024 08:15,4.1,507,27
1176,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:30,08h 00m,07-08-2024 06:30,4.1,867,24
1177,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 23:00,08h 50m,07-08-2024 07:50,4.3,892,34
1178,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 564,Ordinary 3+2 Non AC Seater,06-08-2024 23:40,09h 25m,07-08-2024 09:05,4.7,507,37
1179,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,06-08-2024 03:00,11h 00m,06-08-2024 14:00,3.7,1103,37
1180,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 23:00,09h 00m,07-08-2024 08:00,4.8,485,33
1181,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 23:25,08h 20m,07-08-2024 07:45,4.5,569,39
1182,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),06-08-2024 23:00,08h 10m,07-08-2024 07:10,4.5,700,50
1183,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 23:30,08h 30m,07-08-2024 08:00,4.4,569,47
1184,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 09:15,09h 50m,06-08-2024 19:05,3.6,540,34
1185,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:55,08h 30m,07-08-2024 07:25,4.3,526,28
1186,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 09:40,09h 50m,06-08-2024 19:30,4.1,500,37
1187,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:30,07h 30m,07-08-2024 06:00,3.3,540,35
1188,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06-08-2024 23:55,07h 30m,07-08-2024 07:25,3.6,531,48
1189,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:50,09h 50m,07-08-2024 07:40,4.1,700,39
1190,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 22:50,08h 50m,07-08-2024 07:40,4,569,45
1191,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,FlixBus,A/C Seater (2+2),06-08-2024 07:00,09h 00m,06-08-2024 16:00,4.1,657,42
1192,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),06-08-2024 21:00,10h 30m,07-08-2024 07:30,2,1500,33
1193,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,FlixBus,A/C Seater (2+2),06-08-2024 23:55,08h 40m,07-08-2024 08:35,2.9,919,35
1194,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:30,09h 00m,07-08-2024 06:30,1.7,1399,22
1195,Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),06-08-2024 22:55,08h 05m,07-08-2024 07:00,2.9,1799,31
1196,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 101,Ordinary 3+2 Non AC Seater,06-08-2024 06:12,10h 48m,06-08-2024 17:00,3.6,507,37
1197,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 08:30,09h 00m,06-08-2024 17:30,4.7,892,29
1198,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 109,A/C Executive (2+3),06-08-2024 09:12,09h 32m,06-08-2024 18:44,3.9,622,42
1199,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 5,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 09:45,09h 30m,06-08-2024 19:15,3.7,892,27
1200,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 128,Ordinary 3+2 Non AC Seater,06-08-2024 10:18,09h 42m,06-08-2024 20:00,3.7,507,37
1201,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 11:15,08h 45m,06-08-2024 20:00,4.1,892,34
1202,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 102,Ordinary 3+2 Non AC Seater,06-08-2024 11:18,09h 32m,06-08-2024 20:50,2.5,507,37
1203,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 24,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 13:45,08h 00m,06-08-2024 21:45,4.6,867,33
1204,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 103,Ordinary 3+2 Non AC Seater,06-08-2024 17:18,08h 57m,07-08-2024 02:15,4.2,507,37
1205,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 181,Ordinary 3+2 Non AC Seater,06-08-2024 17:50,10h 25m,07-08-2024 04:15,3.8,507,37
1206,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 104,A/C Executive (2+3),06-08-2024 18:20,10h 10m,07-08-2024 04:30,2.7,622,44
1207,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 188,Ordinary 3+2 Non AC Seater,06-08-2024 19:25,09h 32m,07-08-2024 04:57,4.2,507,27
1208,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:00,09h 00m,07-08-2024 05:00,4.5,892,31
1209,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 1711,Ordinary 3+2 Non AC Seater,06-08-2024 20:00,09h 30m,07-08-2024 05:30,4.2,507,37
1210,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:00,09h 00m,07-08-2024 06:00,4.4,892,25
1211,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 108,A/C Executive (2+3),06-08-2024 21:20,09h 32m,07-08-2024 06:52,3.3,622,44
1212,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:30,08h 30m,07-08-2024 06:00,4.1,892,29
1213,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 1712,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,08h 30m,07-08-2024 06:00,4.2,507,27
1214,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,06-08-2024 21:45,08h 30m,07-08-2024 06:15,4.5,507,37
1215,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 179,Ordinary 3+2 Non AC Seater,06-08-2024 22:00,08h 30m,07-08-2024 06:30,3.4,507,27
1216,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:00,08h 15m,07-08-2024 06:15,4.6,892,32
1217,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 136,Ordinary 3+2 Non AC Seater,06-08-2024 22:30,08h 00m,07-08-2024 06:30,2.3,507,27
1218,Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:30,08h 30m,07-08-2024 07:00,4.6,892,32
